date,description,amount,category,source_dataset,description_clean,date_month,date_day_of_week
2021-03-28,Serious soon stay seven.,143.6,Salary,Personal_Finance_Dataset.csv,serious soon stay seven,3,Sunday
2021-03-29,Land region back nor article.,869.43,Mortgage & Rent,Personal_Finance_Dataset.csv,land region back nor article,3,Monday
2021-03-30,Dark mr clearly take.,1625.42,Health & Fitness,Personal_Finance_Dataset.csv,dark mr clearly take,3,Tuesday
2021-04-01,Quite response.,1343.33,Health & Fitness,Personal_Finance_Dataset.csv,quite response,4,Thursday
2021-04-02,Together knowledge.,1737.5,Shopping,Personal_Finance_Dataset.csv,together knowledge,4,Friday
2021-04-03,Authority interest red must art.,706.73,Mortgage & Rent,Personal_Finance_Dataset.csv,authority interest red must art,4,Saturday
2021-04-03,Car indeed nor next.,1204.82,Travel,Personal_Finance_Dataset.csv,car indeed nor next,4,Saturday
2021-04-03,How staff.,317.91,Movies & DVDs,Personal_Finance_Dataset.csv,how staff,4,Saturday
2021-04-08,All important shoulder she.,1527.59,Mortgage & Rent,Personal_Finance_Dataset.csv,all important shoulder she,4,Thursday
2021-04-08,Year him thank trade.,1691.86,Shopping,Personal_Finance_Dataset.csv,year him thank trade,4,Thursday
2021-04-09,Radio product.,1221.9,Restaurants,Personal_Finance_Dataset.csv,radio product,4,Friday
2021-04-11,More road development about.,1843.86,Travel,Personal_Finance_Dataset.csv,more road development about,4,Sunday
2021-04-11,President girl condition.,67.62,Travel,Personal_Finance_Dataset.csv,president girl condition,4,Sunday
2021-04-12,Leg rest interest.,1741.03,Bills & Utilities,Personal_Finance_Dataset.csv,leg rest interest,4,Monday
2021-04-13,Easy get every.,148.47,Shopping,Personal_Finance_Dataset.csv,easy get every,4,Tuesday
2021-04-18,Special information.,192.6,Restaurants,Personal_Finance_Dataset.csv,special information,4,Sunday
2021-04-19,Cell year.,1767.85,Mortgage & Rent,Personal_Finance_Dataset.csv,cell year,4,Monday
2021-04-19,Deal beyond almost.,845.47,Shopping,Personal_Finance_Dataset.csv,deal beyond almost,4,Monday
2021-04-19,Five our pull fly few.,1168.0,Investment,Personal_Finance_Dataset.csv,five our pull fly few,4,Monday
2021-04-19,Scientist i doctor.,630.16,Health & Fitness,Personal_Finance_Dataset.csv,scientist i doctor,4,Monday
2021-04-21,Determine feel article we they.,976.47,Shopping,Personal_Finance_Dataset.csv,determine feel article we they,4,Wednesday
2021-04-23,Five indicate chance heavy senior.,865.53,Health & Fitness,Personal_Finance_Dataset.csv,five indicate chance heavy senior,4,Friday
2021-04-23,Quickly new another general poor.,438.98,Travel,Personal_Finance_Dataset.csv,quickly new another general poor,4,Friday
2021-04-24,Support feeling remain.,1058.6,Salary,Personal_Finance_Dataset.csv,support feeling remain,4,Saturday
2021-04-27,Care drug data position two.,416.8,Restaurants,Personal_Finance_Dataset.csv,care drug data position two,4,Tuesday
2021-04-27,Movie stop.,1530.68,Bills & Utilities,Personal_Finance_Dataset.csv,movie stop,4,Tuesday
2021-04-27,None whose.,796.57,Movies & DVDs,Personal_Finance_Dataset.csv,none whose,4,Tuesday
2021-04-30,Help painting always.,25.38,Mortgage & Rent,Personal_Finance_Dataset.csv,help painting always,4,Friday
2021-05-02,Source onto provide.,267.08,Bills & Utilities,Personal_Finance_Dataset.csv,source onto provide,5,Sunday
2021-05-04,Decade trade field training.,1005.52,Movies & DVDs,Personal_Finance_Dataset.csv,decade trade field training,5,Tuesday
2021-05-04,While bring yourself.,153.43,Health & Fitness,Personal_Finance_Dataset.csv,while bring yourself,5,Tuesday
2021-05-06,Receive region however.,878.08,Restaurants,Personal_Finance_Dataset.csv,receive region however,5,Thursday
2021-05-07,Focus executive letter possible final.,1725.6,Mortgage & Rent,Personal_Finance_Dataset.csv,focus executive letter possible final,5,Friday
2021-05-07,Have including none.,816.01,Mortgage & Rent,Personal_Finance_Dataset.csv,have including none,5,Friday
2021-05-07,Third letter sort reveal seven.,1421.9,Shopping,Personal_Finance_Dataset.csv,third letter sort reveal seven,5,Friday
2021-05-10,Administration network once.,1604.63,Bills & Utilities,Personal_Finance_Dataset.csv,administration network once,5,Monday
2021-05-11,Charge form here.,185.38,Health & Fitness,Personal_Finance_Dataset.csv,charge form here,5,Tuesday
2021-05-11,Nearly want front shake.,877.0,Movies & DVDs,Personal_Finance_Dataset.csv,nearly want front shake,5,Tuesday
2021-05-12,Leave run goal cause.,797.58,Mortgage & Rent,Personal_Finance_Dataset.csv,leave run goal cause,5,Wednesday
2021-05-14,Contain threat wrong whatever.,450.93,Health & Fitness,Personal_Finance_Dataset.csv,contain threat wrong whatever,5,Friday
2021-05-14,Stuff avoid.,1025.86,Mortgage & Rent,Personal_Finance_Dataset.csv,stuff avoid,5,Friday
2021-05-15,Include successful.,3362.0,Investment,Personal_Finance_Dataset.csv,include successful,5,Saturday
2021-05-17,Religious across.,480.18,Bills & Utilities,Personal_Finance_Dataset.csv,religious across,5,Monday
2021-05-19,Health pay project pattern.,1921.0,Investment,Personal_Finance_Dataset.csv,health pay project pattern,5,Wednesday
2021-05-22,Administration mother in admit.,362.52,Mortgage & Rent,Personal_Finance_Dataset.csv,administration mother in admit,5,Saturday
2021-05-23,Within admit spend purpose south.,933.27,Salary,Personal_Finance_Dataset.csv,within admit spend purpose south,5,Sunday
2021-05-24,Health image.,885.13,Bills & Utilities,Personal_Finance_Dataset.csv,health image,5,Monday
2021-05-24,People education great.,1729.85,Health & Fitness,Personal_Finance_Dataset.csv,people education great,5,Monday
2021-05-24,Truth modern.,1365.46,Salary,Personal_Finance_Dataset.csv,truth modern,5,Monday
2021-05-25,Behavior here.,1019.6,Health & Fitness,Personal_Finance_Dataset.csv,behavior here,5,Tuesday
2021-05-25,Wrong difficult range.,1594.7,Travel,Personal_Finance_Dataset.csv,wrong difficult range,5,Tuesday
2021-05-27,Argue act commercial matter.,84.84,Salary,Personal_Finance_Dataset.csv,argue act commercial matter,5,Thursday
2021-05-27,Not teach believe month.,162.69,Travel,Personal_Finance_Dataset.csv,not teach believe month,5,Thursday
2021-05-29,Deep test thought.,1233.87,Mortgage & Rent,Personal_Finance_Dataset.csv,deep test thought,5,Saturday
2021-05-30,Another avoid understand.,1164.86,Salary,Personal_Finance_Dataset.csv,another avoid understand,5,Sunday
2021-05-31,Probably conference sure administration debate.,904.97,Restaurants,Personal_Finance_Dataset.csv,probably conference sure administration debate,5,Monday
2021-05-31,Up federal nor note.,649.84,Movies & DVDs,Personal_Finance_Dataset.csv,up federal nor note,5,Monday
2021-06-02,Approach join stuff future.,1964.95,Health & Fitness,Personal_Finance_Dataset.csv,approach join stuff future,6,Wednesday
2021-06-02,Forward sense cause write right.,1915.87,Bills & Utilities,Personal_Finance_Dataset.csv,forward sense cause write right,6,Wednesday
2021-06-03,Ahead event yeah make.,820.0,Investment,Personal_Finance_Dataset.csv,ahead event yeah make,6,Thursday
2021-06-06,First blood accept final.,823.45,Shopping,Personal_Finance_Dataset.csv,first blood accept final,6,Sunday
2021-06-06,Require bank child.,734.16,Bills & Utilities,Personal_Finance_Dataset.csv,require bank child,6,Sunday
2021-06-06,Wait it quickly produce beat.,1982.06,Salary,Personal_Finance_Dataset.csv,wait it quickly produce beat,6,Sunday
2021-06-09,Bill beautiful issue.,1580.56,Restaurants,Personal_Finance_Dataset.csv,bill beautiful issue,6,Wednesday
2021-06-11,Activity including single right.,575.45,Shopping,Personal_Finance_Dataset.csv,activity including single right,6,Friday
2021-06-11,Mention billion bed never others.,666.08,Mortgage & Rent,Personal_Finance_Dataset.csv,mention billion bed never others,6,Friday
2021-06-14,Occur college herself.,673.39,Bills & Utilities,Personal_Finance_Dataset.csv,occur college herself,6,Monday
2021-06-15,Feeling manage as.,1834.33,Bills & Utilities,Personal_Finance_Dataset.csv,feeling manage as,6,Tuesday
2021-06-16,Inside machine baby.,266.61,Shopping,Personal_Finance_Dataset.csv,inside machine baby,6,Wednesday
2021-06-20,Career according.,1628.24,Health & Fitness,Personal_Finance_Dataset.csv,career according,6,Sunday
2021-06-20,Result many pattern.,626.07,Mortgage & Rent,Personal_Finance_Dataset.csv,result many pattern,6,Sunday
2021-06-22,Success here television key.,1295.59,Mortgage & Rent,Personal_Finance_Dataset.csv,success here television key,6,Tuesday
2021-06-23,Carry fly water cut fire.,46.28,Health & Fitness,Personal_Finance_Dataset.csv,carry fly water cut fire,6,Wednesday
2021-06-24,Fact reason make office.,690.05,Movies & DVDs,Personal_Finance_Dataset.csv,fact reason make office,6,Thursday
2021-06-26,Heavy staff hotel box.,460.82,Movies & DVDs,Personal_Finance_Dataset.csv,heavy staff hotel box,6,Saturday
2021-06-27,Or nation race.,2923.0,Investment,Personal_Finance_Dataset.csv,or nation race,6,Sunday
2021-06-28,Available wrong look husband.,1856.0,Investment,Personal_Finance_Dataset.csv,available wrong look husband,6,Monday
2021-06-28,Cause field education child.,1198.52,Bills & Utilities,Personal_Finance_Dataset.csv,cause field education child,6,Monday
2021-06-28,Something story attorney summer.,1327.24,Restaurants,Personal_Finance_Dataset.csv,something story attorney summer,6,Monday
2021-06-28,Well left.,1020.3,Mortgage & Rent,Personal_Finance_Dataset.csv,well left,6,Monday
2021-06-29,Myself so growth time.,827.61,Restaurants,Personal_Finance_Dataset.csv,myself so growth time,6,Tuesday
2021-07-04,Action else.,1808.91,Salary,Personal_Finance_Dataset.csv,action else,7,Sunday
2021-07-04,Point be shoulder price great.,1939.48,Movies & DVDs,Personal_Finance_Dataset.csv,point be shoulder price great,7,Sunday
2021-07-04,Worker quality hundred sell whole.,475.67,Salary,Personal_Finance_Dataset.csv,worker quality hundred sell whole,7,Sunday
2021-07-06,Newspaper reach determine hear leg.,4282.0,Other,Personal_Finance_Dataset.csv,newspaper reach determine hear leg,7,Tuesday
2021-07-07,General agency bit.,1010.78,Shopping,Personal_Finance_Dataset.csv,general agency bit,7,Wednesday
2021-07-09,Break wait.,1635.61,Bills & Utilities,Personal_Finance_Dataset.csv,break wait,7,Friday
2021-07-09,Find lay deal lot.,1747.27,Bills & Utilities,Personal_Finance_Dataset.csv,find lay deal lot,7,Friday
2021-07-10,Feel special.,1425.69,Mortgage & Rent,Personal_Finance_Dataset.csv,feel special,7,Saturday
2021-07-10,Just recent.,3540.0,Other,Personal_Finance_Dataset.csv,just recent,7,Saturday
2021-07-11,Discussion if continue policy.,192.51,Shopping,Personal_Finance_Dataset.csv,discussion if continue policy,7,Sunday
2021-07-11,Might necessary former.,904.15,Travel,Personal_Finance_Dataset.csv,might necessary former,7,Sunday
2021-07-11,Support possible.,577.28,Mortgage & Rent,Personal_Finance_Dataset.csv,support possible,7,Sunday
2021-07-12,Ahead pass culture or.,1770.41,Salary,Personal_Finance_Dataset.csv,ahead pass culture or,7,Monday
2021-07-13,Relate day.,115.98,Shopping,Personal_Finance_Dataset.csv,relate day,7,Tuesday
2021-07-14,Big the cost for leader.,778.47,Movies & DVDs,Personal_Finance_Dataset.csv,big the cost for leader,7,Wednesday
2021-07-15,Month police others particularly.,730.0,Investment,Personal_Finance_Dataset.csv,month police others particularly,7,Thursday
2021-07-19,Girl suddenly.,1679.96,Mortgage & Rent,Personal_Finance_Dataset.csv,girl suddenly,7,Monday
2021-07-19,Try opportunity public.,283.82,Bills & Utilities,Personal_Finance_Dataset.csv,try opportunity public,7,Monday
2021-07-23,Draw bring health.,1395.18,Salary,Personal_Finance_Dataset.csv,draw bring health,7,Friday
2021-07-23,Home others offer institution main.,4174.0,Other,Personal_Finance_Dataset.csv,home others offer institution main,7,Friday
2021-07-24,Never majority cell.,47.82,Mortgage & Rent,Personal_Finance_Dataset.csv,never majority cell,7,Saturday
2021-07-28,People tend weight machine.,1102.12,Bills & Utilities,Personal_Finance_Dataset.csv,people tend weight machine,7,Wednesday
2021-07-29,White measure manager range.,231.26,Shopping,Personal_Finance_Dataset.csv,white measure manager range,7,Thursday
2021-08-02,Major bar air set.,252.48,Travel,Personal_Finance_Dataset.csv,major bar air set,8,Monday
2021-08-06,Ever mrs.,134.99,Salary,Personal_Finance_Dataset.csv,ever mrs,8,Friday
2021-08-07,Environmental myself.,1676.0,Investment,Personal_Finance_Dataset.csv,environmental myself,8,Saturday
2021-08-07,Not significant manager member.,1197.51,Salary,Personal_Finance_Dataset.csv,not significant manager member,8,Saturday
2021-08-08,State among rest national wrong.,1233.47,Restaurants,Personal_Finance_Dataset.csv,state among rest national wrong,8,Sunday
2021-08-09,Fear yourself last.,382.75,Shopping,Personal_Finance_Dataset.csv,fear yourself last,8,Monday
2021-08-11,Keep yes.,144.68,Health & Fitness,Personal_Finance_Dataset.csv,keep yes,8,Wednesday
2021-08-13,Pattern size spend.,1962.27,Shopping,Personal_Finance_Dataset.csv,pattern size spend,8,Friday
2021-08-13,Specific onto go.,787.0,Restaurants,Personal_Finance_Dataset.csv,specific onto go,8,Friday
2021-08-15,Go exactly much food region.,720.62,Restaurants,Personal_Finance_Dataset.csv,go exactly much food region,8,Sunday
2021-08-16,Environment teach world quickly believe.,1349.0,Investment,Personal_Finance_Dataset.csv,environment teach world quickly believe,8,Monday
2021-08-18,Yeah term.,275.49,Health & Fitness,Personal_Finance_Dataset.csv,yeah term,8,Wednesday
2021-08-20,Economic represent stock.,1628.88,Health & Fitness,Personal_Finance_Dataset.csv,economic represent stock,8,Friday
2021-08-21,Central plan physical heart.,4420.0,Other,Personal_Finance_Dataset.csv,central plan physical heart,8,Saturday
2021-08-21,Idea seek.,135.57,Bills & Utilities,Personal_Finance_Dataset.csv,idea seek,8,Saturday
2021-08-22,Wear force able similar.,83.6,Salary,Personal_Finance_Dataset.csv,wear force able similar,8,Sunday
2021-08-23,Play recently sure somebody.,1772.72,Movies & DVDs,Personal_Finance_Dataset.csv,play recently sure somebody,8,Monday
2021-08-24,Why station manager.,1035.61,Travel,Personal_Finance_Dataset.csv,why station manager,8,Tuesday
2021-08-25,Front official not.,514.09,Salary,Personal_Finance_Dataset.csv,front official not,8,Wednesday
2021-08-27,Thus several animal phone.,579.36,Movies & DVDs,Personal_Finance_Dataset.csv,thus several animal phone,8,Friday
2021-08-29,Buy tax.,1732.94,Restaurants,Personal_Finance_Dataset.csv,buy tax,8,Sunday
2021-09-05,A when dark read.,1600.69,Mortgage & Rent,Personal_Finance_Dataset.csv,a when dark read,9,Sunday
2021-09-06,City usually ever.,1489.18,Shopping,Personal_Finance_Dataset.csv,city usually ever,9,Monday
2021-09-09,Ability live.,1604.28,Travel,Personal_Finance_Dataset.csv,ability live,9,Thursday
2021-09-09,Bar professor power.,684.68,Shopping,Personal_Finance_Dataset.csv,bar professor power,9,Thursday
2021-09-09,Personal rise sense investment.,3509.0,Other,Personal_Finance_Dataset.csv,personal rise sense investment,9,Thursday
2021-09-10,Difficult quite act receive stage.,866.91,Mortgage & Rent,Personal_Finance_Dataset.csv,difficult quite act receive stage,9,Friday
2021-09-11,Finish thing.,662.56,Mortgage & Rent,Personal_Finance_Dataset.csv,finish thing,9,Saturday
2021-09-11,Local director become.,1095.49,Bills & Utilities,Personal_Finance_Dataset.csv,local director become,9,Saturday
2021-09-11,Most across.,709.58,Salary,Personal_Finance_Dataset.csv,most across,9,Saturday
2021-09-11,Similar send card year.,1209.22,Salary,Personal_Finance_Dataset.csv,similar send card year,9,Saturday
2021-09-15,Goal defense security turn.,4063.0,Other,Personal_Finance_Dataset.csv,goal defense security turn,9,Wednesday
2021-09-16,Beautiful beyond sell.,159.33,Restaurants,Personal_Finance_Dataset.csv,beautiful beyond sell,9,Thursday
2021-09-16,White fire cause everybody.,1031.04,Health & Fitness,Personal_Finance_Dataset.csv,white fire cause everybody,9,Thursday
2021-09-17,Day parent country.,785.0,Other,Personal_Finance_Dataset.csv,day parent country,9,Friday
2021-09-17,Network outside parent.,1906.05,Bills & Utilities,Personal_Finance_Dataset.csv,network outside parent,9,Friday
2021-09-19,History drop point audience.,1214.14,Restaurants,Personal_Finance_Dataset.csv,history drop point audience,9,Sunday
2021-09-19,Position six soldier.,3500.0,Investment,Personal_Finance_Dataset.csv,position six soldier,9,Sunday
2021-09-19,Raise several west side admit.,1063.63,Bills & Utilities,Personal_Finance_Dataset.csv,raise several west side admit,9,Sunday
2021-09-19,Value car team nothing.,750.31,Health & Fitness,Personal_Finance_Dataset.csv,value car team nothing,9,Sunday
2021-09-20,Energy always.,506.73,Travel,Personal_Finance_Dataset.csv,energy always,9,Monday
2021-09-21,Media pick may indeed.,4588.0,Investment,Personal_Finance_Dataset.csv,media pick may indeed,9,Tuesday
2021-09-28,Policy mrs.,530.94,Mortgage & Rent,Personal_Finance_Dataset.csv,policy mrs,9,Tuesday
2021-10-01,Base bad tv.,437.0,Salary,Personal_Finance_Dataset.csv,base bad tv,10,Friday
2021-10-07,Force only shake power poor.,408.35,Salary,Personal_Finance_Dataset.csv,force only shake power poor,10,Thursday
2021-10-08,Role suffer around beat.,4203.0,Investment,Personal_Finance_Dataset.csv,role suffer around beat,10,Friday
2021-10-13,Budget remain reduce.,1339.0,Health & Fitness,Personal_Finance_Dataset.csv,budget remain reduce,10,Wednesday
2021-10-13,Law participant.,1219.0,Other,Personal_Finance_Dataset.csv,law participant,10,Wednesday
2021-10-13,Well mission situation result.,1783.75,Travel,Personal_Finance_Dataset.csv,well mission situation result,10,Wednesday
2021-10-16,Camera sit environmental though.,1589.46,Bills & Utilities,Personal_Finance_Dataset.csv,camera sit environmental though,10,Saturday
2021-10-20,Southern evening ask republican.,1970.41,Mortgage & Rent,Personal_Finance_Dataset.csv,southern evening ask republican,10,Wednesday
2021-10-21,Baby lawyer growth matter note.,1582.84,Movies & DVDs,Personal_Finance_Dataset.csv,baby lawyer growth matter note,10,Thursday
2021-10-22,Effort bill off.,4328.0,Other,Personal_Finance_Dataset.csv,effort bill off,10,Friday
2021-10-24,Animal hair turn.,3761.0,Other,Personal_Finance_Dataset.csv,animal hair turn,10,Sunday
2021-10-24,Scientist able teach.,1227.78,Bills & Utilities,Personal_Finance_Dataset.csv,scientist able teach,10,Sunday
2021-10-27,Focus indicate result.,259.4,Mortgage & Rent,Personal_Finance_Dataset.csv,focus indicate result,10,Wednesday
2021-10-27,Need trial.,1056.13,Salary,Personal_Finance_Dataset.csv,need trial,10,Wednesday
2021-10-30,Number budget.,905.45,Mortgage & Rent,Personal_Finance_Dataset.csv,number budget,10,Saturday
2021-11-03,Development middle animal.,265.39,Health & Fitness,Personal_Finance_Dataset.csv,development middle animal,11,Wednesday
2021-11-04,Theory tend.,1537.89,Bills & Utilities,Personal_Finance_Dataset.csv,theory tend,11,Thursday
2021-11-05,Beat lead hard factor.,1517.0,Investment,Personal_Finance_Dataset.csv,beat lead hard factor,11,Friday
2021-11-05,Drug happy will young simply.,337.67,Travel,Personal_Finance_Dataset.csv,drug happy will young simply,11,Friday
2021-11-06,Character usually agency.,698.59,Movies & DVDs,Personal_Finance_Dataset.csv,character usually agency,11,Saturday
2021-11-07,Player really act friend.,1693.41,Travel,Personal_Finance_Dataset.csv,player really act friend,11,Sunday
2021-11-10,Billion morning draw.,259.09,Travel,Personal_Finance_Dataset.csv,billion morning draw,11,Wednesday
2021-11-15,Win central.,1010.12,Mortgage & Rent,Personal_Finance_Dataset.csv,win central,11,Monday
2021-11-16,Analysis discuss.,1902.0,Investment,Personal_Finance_Dataset.csv,analysis discuss,11,Tuesday
2021-11-17,Red head window be.,1686.63,Health & Fitness,Personal_Finance_Dataset.csv,red head window be,11,Wednesday
2021-11-18,Card star avoid nothing.,171.63,Restaurants,Personal_Finance_Dataset.csv,card star avoid nothing,11,Thursday
2021-11-18,Door end fire.,1305.75,Travel,Personal_Finance_Dataset.csv,door end fire,11,Thursday
2021-11-19,Fish evening avoid dark.,1240.04,Shopping,Personal_Finance_Dataset.csv,fish evening avoid dark,11,Friday
2021-11-21,Choice clearly.,2974.0,Other,Personal_Finance_Dataset.csv,choice clearly,11,Sunday
2021-11-21,Enter build citizen rather.,1794.0,Investment,Personal_Finance_Dataset.csv,enter build citizen rather,11,Sunday
2021-11-21,Image movie who debate.,601.89,Shopping,Personal_Finance_Dataset.csv,image movie who debate,11,Sunday
2021-11-23,Structure foreign before.,934.24,Salary,Personal_Finance_Dataset.csv,structure foreign before,11,Tuesday
2021-11-26,How any federal star.,632.04,Bills & Utilities,Personal_Finance_Dataset.csv,how any federal star,11,Friday
2021-11-27,Weight take.,1950.99,Health & Fitness,Personal_Finance_Dataset.csv,weight take,11,Saturday
2021-11-28,Economic left sound cause activity.,4718.0,Other,Personal_Finance_Dataset.csv,economic left sound cause activity,11,Sunday
2021-12-01,Cup hundred rather.,491.06,Health & Fitness,Personal_Finance_Dataset.csv,cup hundred rather,12,Wednesday
2021-12-02,Only true avoid young cup.,2530.0,Other,Personal_Finance_Dataset.csv,only true avoid young cup,12,Thursday
2021-12-03,Begin suggest speak.,2877.0,Investment,Personal_Finance_Dataset.csv,begin suggest speak,12,Friday
2021-12-03,Walk anything.,504.06,Shopping,Personal_Finance_Dataset.csv,walk anything,12,Friday
2021-12-08,Start house ahead raise.,1628.82,Bills & Utilities,Personal_Finance_Dataset.csv,start house ahead raise,12,Wednesday
2021-12-09,Democrat cost evidence third.,387.77,Health & Fitness,Personal_Finance_Dataset.csv,democrat cost evidence third,12,Thursday
2021-12-09,People early far include nearly.,4585.0,Other,Personal_Finance_Dataset.csv,people early far include nearly,12,Thursday
2021-12-11,Evidence case.,56.12,Salary,Personal_Finance_Dataset.csv,evidence case,12,Saturday
2021-12-12,Eat yes myself affect him.,1933.71,Salary,Personal_Finance_Dataset.csv,eat yes myself affect him,12,Sunday
2021-12-13,Conference five despite.,578.64,Salary,Personal_Finance_Dataset.csv,conference five despite,12,Monday
2021-12-13,Name machine tree maybe.,106.83,Health & Fitness,Personal_Finance_Dataset.csv,name machine tree maybe,12,Monday
2021-12-15,Speak line.,4030.0,Investment,Personal_Finance_Dataset.csv,speak line,12,Wednesday
2021-12-15,Yourself wind beyond prevent entire.,3496.0,Other,Personal_Finance_Dataset.csv,yourself wind beyond prevent entire,12,Wednesday
2021-12-16,Offer work home.,100.03,Health & Fitness,Personal_Finance_Dataset.csv,offer work home,12,Thursday
2021-12-19,Door fish scene.,3469.0,Investment,Personal_Finance_Dataset.csv,door fish scene,12,Sunday
2021-12-20,Agreement red way nor none.,778.83,Mortgage & Rent,Personal_Finance_Dataset.csv,agreement red way nor none,12,Monday
2021-12-20,My compare also argue.,1652.37,Travel,Personal_Finance_Dataset.csv,my compare also argue,12,Monday
2021-12-23,Money a.,266.04,Mortgage & Rent,Personal_Finance_Dataset.csv,money a,12,Thursday
2021-12-24,Future concern sort.,3277.0,Other,Personal_Finance_Dataset.csv,future concern sort,12,Friday
2021-12-26,Against only.,1512.38,Health & Fitness,Personal_Finance_Dataset.csv,against only,12,Sunday
2021-12-28,Suffer team.,4596.0,Other,Personal_Finance_Dataset.csv,suffer team,12,Tuesday
2021-12-31,Relate product only from.,1622.0,Investment,Personal_Finance_Dataset.csv,relate product only from,12,Friday
2022-01-01,Wish run join.,1043.47,Salary,Personal_Finance_Dataset.csv,wish run join,1,Saturday
2022-01-03,Company why really up.,3186.0,Investment,Personal_Finance_Dataset.csv,company why really up,1,Monday
2022-01-03,Concern ability reduce.,1191.51,Travel,Personal_Finance_Dataset.csv,concern ability reduce,1,Monday
2022-01-03,Program sport her.,333.38,Health & Fitness,Personal_Finance_Dataset.csv,program sport her,1,Monday
2022-01-04,Surface side nothing consider.,1420.39,Salary,Personal_Finance_Dataset.csv,surface side nothing consider,1,Tuesday
2022-01-05,Determine not view cell seat.,743.03,Restaurants,Personal_Finance_Dataset.csv,determine not view cell seat,1,Wednesday
2022-01-06,Word collection those become.,1171.57,Shopping,Personal_Finance_Dataset.csv,word collection those become,1,Thursday
2022-01-08,Activity decide really go.,1197.85,Restaurants,Personal_Finance_Dataset.csv,activity decide really go,1,Saturday
2022-01-09,Answer just.,1445.59,Movies & DVDs,Personal_Finance_Dataset.csv,answer just,1,Sunday
2022-01-13,Big look tell prepare.,304.07,Shopping,Personal_Finance_Dataset.csv,big look tell prepare,1,Thursday
2022-01-13,This manage her.,1053.22,Bills & Utilities,Personal_Finance_Dataset.csv,this manage her,1,Thursday
2022-01-14,Later son almost.,1149.41,Restaurants,Personal_Finance_Dataset.csv,later son almost,1,Friday
2022-01-16,End bit game thousand.,47.69,Movies & DVDs,Personal_Finance_Dataset.csv,end bit game thousand,1,Sunday
2022-01-16,Natural together.,831.79,Bills & Utilities,Personal_Finance_Dataset.csv,natural together,1,Sunday
2022-01-18,Order party lot all.,1746.91,Salary,Personal_Finance_Dataset.csv,order party lot all,1,Tuesday
2022-01-18,Threat church big day couple.,1414.49,Restaurants,Personal_Finance_Dataset.csv,threat church big day couple,1,Tuesday
2022-01-21,Approach about because.,634.37,Shopping,Personal_Finance_Dataset.csv,approach about because,1,Friday
2022-01-21,Enter example down anyone occur.,1996.26,Health & Fitness,Personal_Finance_Dataset.csv,enter example down anyone occur,1,Friday
2022-01-22,Best deal point.,4975.0,Other,Personal_Finance_Dataset.csv,best deal point,1,Saturday
2022-01-23,Such final however major.,1224.05,Travel,Personal_Finance_Dataset.csv,such final however major,1,Sunday
2022-01-24,Politics hold.,2785.0,Investment,Personal_Finance_Dataset.csv,politics hold,1,Monday
2022-01-28,Hard knowledge enjoy let.,1883.56,Movies & DVDs,Personal_Finance_Dataset.csv,hard knowledge enjoy let,1,Friday
2022-02-01,Nor character recent.,1412.75,Travel,Personal_Finance_Dataset.csv,nor character recent,2,Tuesday
2022-02-02,Property space.,640.91,Salary,Personal_Finance_Dataset.csv,property space,2,Wednesday
2022-02-05,Dinner article hit mission whole.,582.7,Travel,Personal_Finance_Dataset.csv,dinner article hit mission whole,2,Saturday
2022-02-05,Think live bad total research.,1792.56,Shopping,Personal_Finance_Dataset.csv,think live bad total research,2,Saturday
2022-02-06,Too song quality per build.,1909.67,Health & Fitness,Personal_Finance_Dataset.csv,too song quality per build,2,Sunday
2022-02-08,Amount bad raise.,699.26,Mortgage & Rent,Personal_Finance_Dataset.csv,amount bad raise,2,Tuesday
2022-02-08,We cold deep.,93.71,Travel,Personal_Finance_Dataset.csv,we cold deep,2,Tuesday
2022-02-09,Challenge organization floor road southern.,1497.2,Travel,Personal_Finance_Dataset.csv,challenge organization floor road southern,2,Wednesday
2022-02-10,News need task mind.,1866.72,Travel,Personal_Finance_Dataset.csv,news need task mind,2,Thursday
2022-02-10,Onto site both change note.,227.36,Bills & Utilities,Personal_Finance_Dataset.csv,onto site both change note,2,Thursday
2022-02-10,Test they there.,1279.51,Movies & DVDs,Personal_Finance_Dataset.csv,test they there,2,Thursday
2022-02-10,Understand none.,492.49,Movies & DVDs,Personal_Finance_Dataset.csv,understand none,2,Thursday
2022-02-11,Pressure occur list common.,3205.0,Other,Personal_Finance_Dataset.csv,pressure occur list common,2,Friday
2022-02-14,Peace race i.,1365.57,Mortgage & Rent,Personal_Finance_Dataset.csv,peace race i,2,Monday
2022-02-17,Feel season similar.,1816.79,Restaurants,Personal_Finance_Dataset.csv,feel season similar,2,Thursday
2022-02-17,Full soldier.,960.12,Salary,Personal_Finance_Dataset.csv,full soldier,2,Thursday
2022-02-17,Real any little environmental.,3833.0,Investment,Personal_Finance_Dataset.csv,real any little environmental,2,Thursday
2022-02-17,Successful teach range.,3131.0,Other,Personal_Finance_Dataset.csv,successful teach range,2,Thursday
2022-02-18,Rock painting become.,4883.0,Investment,Personal_Finance_Dataset.csv,rock painting become,2,Friday
2022-02-21,Tree imagine machine.,1827.33,Restaurants,Personal_Finance_Dataset.csv,tree imagine machine,2,Monday
2022-02-22,Career surface these ahead.,1578.04,Shopping,Personal_Finance_Dataset.csv,career surface these ahead,2,Tuesday
2022-02-22,Start middle city find.,797.0,Investment,Personal_Finance_Dataset.csv,start middle city find,2,Tuesday
